scene_id,im_id,obj_id,score,R,t,time
1,435,1,1.0,0.5890242457389832 0.8039861917495728 -0.08158861845731735 0.5516225099563599 -0.4737972319126129 -0.6864610910415649 -0.5905616283416748 0.35933610796928406 -0.7225748896598816,19.927053451538086 2.889953851699829 87.35371398925781,0.11526844195905142
1,436,1,1.0,0.588346004486084 0.804976761341095 -0.07656005024909973 0.5525223016738892 -0.46934083104133606 -0.6887947916984558 -0.590396523475647 0.3629485070705414 -0.7209023833274841,20.010326385498047 2.8727846145629883 87.37812805175781,0.11377310400130228
1,437,1,1.0,0.5854936242103577 0.8076805472373962 -0.06963764131069183 0.55398029088974 -0.4613359868526459 -0.6930187940597534 -0.5918641686439514 0.367180198431015 -0.7175483107566833,20.458845138549805 2.3518457412719727 87.45904541015625,0.1131275900057517
1,438,1,1.0,0.5844596028327942 0.8091881275177002 -0.06018010899424553 0.5555391311645508 -0.4531049132347107 -0.6971888542175293 -0.591424822807312 0.37404629588127136 -0.7143571376800537,20.868539810180664 2.024263858795166 87.60108947753906,0.11278139898204245
1,439,1,1.0,0.5856318473815918 0.8088683485984802 -0.05260493978857994 0.554575502872467 -0.44716063141822815 -0.701778769493103 -0.5911694765090942 0.3818105459213257 -0.7104501724243164,21.06279182434082 1.9189233779907227 87.69358825683594,0.11394600400817581
1,440,1,1.0,0.5838189125061035 0.8103725910186768 -0.049514517188072205 0.5552557110786438 -0.44303062558174133 -0.7038571238517761 -0.5923230648040771 0.38343191146850586 -0.7086136937141418,20.98579216003418 1.9221879243850708 87.65489196777344,0.11344687101664022
1,441,1,1.0,0.58326256275177 0.8116039037704468 -0.03322676569223404 0.5575814247131348 -0.42978373169898987 -0.7102034687995911 -0.5906842350959778 0.39570847153663635 -0.7032119631767273,21.050777435302734 2.207129716873169 87.87012481689453,0.11338002597913147
1,442,1,1.0,0.5836330652236938 0.8117510080337524 -0.020802132785320282 0.5567272305488586 -0.41866225004196167 -0.7174794673919678 -0.5911237001419067 0.4071635901927948 -0.6962689757347107,21.167726516723633 2.102646827697754 88.3217544555664,0.11331615902017803
1,443,1,1.0,0.5820952653884888 0.8129521012306213 -0.01655614748597145 0.5565199255943298 -0.4131629168987274 -0.7208203673362732 -0.5928328037261963 0.4103723168373108 -0.6929241418838501,21.005977630615234 1.9259611368179321 88.61744689941406,0.11335498000844382
1,444,1,1.0,0.5813280344009399 0.8135675191879272 -0.012868759222328663 0.5593031644821167 -0.41103237867355347 -0.7198835611343384 -0.5909633636474609 0.4112909436225891 -0.6939755082130432,20.57073974609375 1.736769676208496 88.578857421875,0.11292664700304159
1,445,1,1.0,0.5781326293945312 0.8159096837043762 -0.007359187584370375 0.564031720161438 -0.4061432480812073 -0.7189686298370361 -0.5896022915840149 0.41150835156440735 -0.6950035691261292,20.044816970825195 1.6262397766113281 88.71347045898438,0.1135429970396217
1,446,1,1.0,0.5758753418922424 0.8174828290939331 -0.009452558122575283 0.5692053437232971 -0.40922221541404724 -0.7131215929985046 -0.5868328809738159 0.4052886664867401 -0.7009766101837158,19.622886657714844 1.5640007257461548 88.80155181884766,0.1135357849940192
1,447,1,1.0,0.573922872543335 0.8189032673835754 -0.0031348401680588722 0.5755625367164612 -0.40609633922576904 -0.7097981572151184 -0.5825291275978088 0.40556514263153076 -0.7043980956077576,16.492286682128906 2.137014150619507 88.90955352783203,0.11336529999389314
1,448,1,1.0,0.5759521126747131 0.8174619078636169 0.00593545800074935 0.577755868434906 -0.4019063413143158 -0.7104009389877319 -0.5783402323722839 0.41258615255355835 -0.7037721276283264,15.322453498840332 2.1230099201202393 89.37979125976562,0.1137273509753868
1,449,1,1.0,0.5758805274963379 0.8175204992294312 0.004668866749852896 0.5774745941162109 -0.40273088216781616 -0.7101626396179199 -0.5786921381950378 0.4116649925708771 -0.704022228717804,14.003013610839844 1.9755260944366455 89.35712432861328,0.11319149800110609
1,450,1,1.0,0.5742577910423279 0.8186737895011902 0.0011844686232507229 0.5773332715034485 -0.40394315123558044 -0.709588885307312 -0.580443263053894 0.4081707298755646 -0.70461505651474,13.506542205810547 2.0766303539276123 89.19043731689453,0.11320626598317177
1,451,1,1.0,0.5733108520507812 0.8192713260650635 -0.010443524457514286 0.586715042591095 -0.4194026291370392 -0.6927242279052734 -0.5719091892242432 0.39101895689964294 -0.721126914024353,12.34054183959961 1.5936070680618286 89.27107238769531,0.11340855000307784
1,452,1,1.0,0.5711279511451721 0.8208592534065247 -0.0017573742661625147 0.5910060405731201 -0.41268718242645264 -0.6931098103523254 -0.5696707963943481 0.3948157727718353 -0.7208299040794373,12.529264450073242 0.10920960456132889 90.69552612304688,0.11338625903008506
1,454,1,1.0,0.5620597004890442 0.8267988562583923 -0.0221913643181324 0.6007910966873169 -0.4265653192996979 -0.676085889339447 -0.5684530735015869 0.3666682541370392 -0.7364885807037354,9.909844398498535 1.3460032939910889 88.34126281738281,0.11321940901107155
1,455,1,1.0,0.5762573480606079 0.8165897727012634 -0.033295270055532455 0.6031920909881592 -0.4524472653865814 -0.6568491458892822 -0.5514405965805054 0.3584306836128235 -0.7532865405082703,2.332782030105591 1.9384347200393677 84.77934265136719,0.11306132698664442
1,456,1,1.0,0.5814173221588135 0.8127011656761169 -0.03834785521030426 0.607616662979126 -0.46507617831230164 -0.6438214182853699 -0.5410691499710083 0.35102811455726624 -0.7642141580581665,0.471890389919281 1.4927221536636353 84.14060974121094,0.11337280299048871
1,457,1,1.0,0.5780386924743652 0.8137921690940857 -0.06011267378926277 0.6098530888557434 -0.47977498173713684 -0.6307892799377441 -0.5421718955039978 0.32796066999435425 -0.7736222147941589,-1.1571028232574463 0.726351261138916 82.80477142333984,0.11315374797559344
1,458,1,1.0,0.5802012085914612 0.8127493262290955 -0.052962854504585266 0.6137968301773071 -0.47906482219696045 -0.627495288848877 -0.5353689789772034 0.3315650522708893 -0.7768169641494751,-1.5025674104690552 0.08100457489490509 82.79876708984375,0.11373763001174667
1,459,1,1.0,0.5789160132408142 0.8131359815597534 -0.060547880828380585 0.6160518527030945 -0.4848288297653198 -0.6208229064941406 -0.5341688394546509 0.32210367918014526 -0.7816091775894165,-2.1016221046447754 -0.3068731427192688 82.6078872680664,0.11437347702449188
1,460,1,1.0,0.5776090025901794 0.8140290379524231 -0.061029642820358276 0.6205139756202698 -0.4864133596420288 -0.615113377571106 -0.5304057598114014 0.31742528080940247 -0.7860730886459351,-2.6088876724243164 -0.44078201055526733 82.66978454589844,0.11448437100043521
1,461,1,1.0,0.5811635851860046 0.8106477856636047 -0.0714082345366478 0.6189447641372681 -0.49728327989578247 -0.607961118221283 -0.5283524990081787 0.30912715196609497 -0.7907490730285645,-3.1176724433898926 -0.5859366059303284 82.31124114990234,0.11307832897873596
1,466,1,1.0,0.5936146378517151 0.7981076240539551 -0.10317926108837128 0.6219832301139832 -0.5363685488700867 -0.5704784393310547 -0.5106453895568848 0.2744686007499695 -0.8148056864738464,-5.857816219329834 -1.4512414932250977 81.36124420166016,0.11290612897719257
1,467,1,1.0,0.592514157295227 0.7969491481781006 -0.11746962368488312 0.6227502226829529 -0.545655369758606 -0.5607516169548035 -0.5109884738922119 0.25909900665283203 -0.8196086883544922,-6.524893760681152 -1.448225498199463 81.11821746826172,0.1140160839946475
1,468,1,1.0,0.5948386192321777 0.7954478859901428 -0.11588574945926666 0.62320476770401 -0.5474056005477905 -0.5585363507270813 -0.5077232122421265 0.2600184679031372 -0.8213449120521545,-6.9307990074157715 -1.4522734880447388 81.0721435546875,0.11402502204291523
1,471,1,1.0,0.599276065826416 0.7903009653091431 -0.1276417225599289 0.6213761568069458 -0.5597322583198547 -0.5482621788978577 -0.5047373175621033 0.24924685060977936 -0.8265084028244019,-7.2540154457092285 -2.1368765830993652 80.89910888671875,0.11363794502685778
1,472,1,1.0,0.601902186870575 0.7886414527893066 -0.1255328506231308 0.6197150945663452 -0.5604309439659119 -0.5494272708892822 -0.5036536455154419 0.2529069185256958 -0.8260575532913208,-7.171995162963867 -2.4864463806152344 80.73497009277344,0.11480815900140443
1,475,1,1.0,0.6018646359443665 0.7644245624542236 -0.23111486434936523 0.6265581846237183 -0.6314389705657959 -0.45684757828712463 -0.49516043066978455 0.13015350699424744 -0.8589972257614136,-6.810587406158447 -4.335826873779297 80.07844543457031,0.1152162759914063
1,476,1,1.0,0.5992640852928162 0.7658412456512451 -0.2331736534833908 0.6323654055595398 -0.6314521431922913 -0.4487563967704773 -0.49091413617134094 0.12147260457277298 -0.862697958946228,-6.477948188781738 -5.140952110290527 79.59962463378906,0.11300831898697652
1,479,1,1.0,0.5676916241645813 0.7951985001564026 -0.21303912997245789 0.6531295776367188 -0.5925763845443726 -0.47146061062812805 -0.501146674156189 0.12850208580493927 -0.8557682633399963,-3.0350217819213867 -6.744502544403076 79.9289321899414,0.11257828302914277
1,481,1,1.0,0.5693467855453491 0.7980170845985413 -0.19751682877540588 0.6583154201507568 -0.586471438407898 -0.47188135981559753 -0.4924074113368988 0.1386357545852661 -0.8592525720596313,-3.7716939449310303 -7.647828102111816 78.15999603271484,0.11354869903298095
1,491,1,1.0,0.5477676391601562 0.8155136108398438 -0.18678340315818787 0.6649792790412903 -0.5598723888397217 -0.4943130314350128 -0.507693886756897 0.14656157791614532 -0.848979651927948,1.2628018856048584 -7.706485748291016 79.43939971923828,0.11441441199858673
1,492,1,1.0,0.5534278154373169 0.8091034293174744 -0.19765956699848175 0.6609014272689819 -0.5710223317146301 -0.4869730472564697 -0.5068795680999756 0.13887090981006622 -0.8507573008537292,0.3790106177330017 -6.452419757843018 82.74313354492188,0.1136301410093438
1,493,1,1.0,0.5522391200065613 0.8112067580223083 -0.1922902911901474 0.6597868204116821 -0.5662567019462585 -0.4939987361431122 -0.509620726108551 0.1459348499774933 -0.8479325771331787,1.6200780868530273 -7.4625563621521 84.08868408203125,0.11335315697360784
1,494,1,1.0,0.545868992805481 0.81528639793396 -0.19322305917739868 0.6597192883491516 -0.5603852868080139 -0.500738263130188 -0.5165244936943054 0.14586450159549713 -0.8437570929527283,4.405544757843018 -9.052641868591309 86.70742797851562,0.11490390801336617
1,495,1,1.0,0.5324143171310425 0.8236464858055115 -0.19529825448989868 0.6526151895523071 -0.5463387370109558 -0.5249832272529602 -0.5390996932983398 0.15205398201942444 -0.8284027576446533,7.704781532287598 -7.591907501220703 91.79290771484375,0.11422430999809877
1,496,1,1.0,0.5310006141662598 0.8261616826057434 -0.1884017139673233 0.6583066582679749 -0.5421923995018005 -0.5221682786941528 -0.5335454940795898 0.15324556827545166 -0.8317721486091614,7.061394691467285 -7.087246894836426 89.92617797851562,0.11293110600090586
1,497,1,1.0,0.537192702293396 0.8220192790031433 -0.18896685540676117 0.6619004011154175 -0.549706220626831 -0.5096185207366943 -0.5227924585342407 0.14868612587451935 -0.8393930196762085,2.6459741592407227 -5.770797252655029 86.83694458007812,0.11283105098991655
1,498,1,1.0,0.5488559603691101 0.8139246106147766 -0.19048342108726501 0.6594488620758057 -0.5616322755813599 -0.4996963441371918 -0.5136967897415161 0.1486472338438034 -0.8449968695640564,-3.215315818786621 -3.708413600921631 85.39231872558594,0.11388631301233546
1,499,1,1.0,0.5244140028953552 0.8340580463409424 -0.17128106951713562 0.6817485094070435 -0.5318180322647095 -0.5023828148841858 -0.5101067423820496 0.14668598771095276 -0.8475106358528137,-4.789791107177734 -2.3395395278930664 89.24555969238281,0.11353933199425228
1,500,1,1.0,0.49360722303390503 0.8544762134552002 -0.1619332879781723 0.7063998579978943 -0.5025314688682556 -0.49845901131629944 -0.507297933101654 0.1316533237695694 -0.8516550064086914,-9.418447494506836 -3.4991068840026855 89.79736328125,0.11410166203277186
1,501,1,1.0,0.490787535905838 0.8585631251335144 -0.14831367135047913 0.7110508680343628 -0.4930609166622162 -0.5012958645820618 -0.5035218596458435 0.14057119190692902 -0.8524701595306396,-8.767606735229492 -4.155277252197266 90.15130615234375,0.11545363600598649
1,502,1,1.0,0.47716718912124634 0.8685405850410461 -0.13397304713726044 0.7156701683998108 -0.4725186228752136 -0.514336884021759 -0.5100271701812744 0.14954416453838348 -0.847058892250061,-6.596067905426025 -4.980476379394531 92.85824584960938,0.11350453702616506
1,503,1,1.0,0.44760429859161377 0.8846991062164307 -0.13022229075431824 0.7276825308799744 -0.44499486684799194 -0.5219747424125671 -0.5197388529777527 0.13887766003608704 -0.8429617285728455,-5.7693986892700195 -5.721983909606934 98.90276336669922,0.11339324202854187
1,504,1,1.0,0.42187875509262085 0.8982129096984863 -0.12341777980327606 0.737052857875824 -0.41904133558273315 -0.5302428603172302 -0.527988076210022 0.13273276388645172 -0.838814914226532,-3.235745668411255 -7.6319379806518555 100.48242950439453,0.11302599100745284
1,508,1,1.0,0.3700227439403534 0.9271509647369385 -0.05894280970096588 0.7832754850387573 -0.3454609811306 -0.5168522596359253 -0.499562531709671 0.1450786292552948 -0.8540430665016174,4.375288486480713 -20.982168197631836 98.88304138183594,0.11424476699321531
1,509,1,1.0,0.370688259601593 0.9272838234901428 -0.05229707062244415 0.7842181324958801 -0.34267041087150574 -0.5172803401947021 -0.49758633971214294 0.150737464427948 -0.8542166948318481,3.695687770843506 -20.870193481445312 100.43119049072266,0.11400010500219651
1,510,1,1.0,0.3693072199821472 0.928149402141571 -0.04637753218412399 0.7868356108665466 -0.33885324001312256 -0.5158181190490723 -0.4944714307785034 0.15400385856628418 -0.8554418683052063,2.8836710453033447 -21.150821685791016 100.65995025634766,0.11344036901718937
1,511,1,1.0,0.3701632022857666 0.9277533292770386 -0.047464072704315186 0.7930135130882263 -0.3421892523765564 -0.5040198564529419 -0.48384782671928406 0.14892995357513428 -0.8623868823051453,2.938262701034546 -23.142547607421875 98.7351303100586,0.11293555501615629
1,517,1,1.0,0.33744457364082336 0.9361236095428467 -0.09901407361030579 0.7907471656799316 -0.3389554023742676 -0.5097333788871765 -0.5107347965240479 0.09371165186166763 -0.8546158075332642,6.705746173858643 -16.92830467224121 103.71845245361328,0.1129355940152891
1,518,1,1.0,0.3023609519004822 0.9500080347061157 -0.0778612270951271 0.8112738728523254 -0.2993660867214203 -0.5022097229957581 -0.5004123449325562 0.08868182450532913 -0.8612334132194519,8.006546020507812 -17.50310707092285 100.50173950195312,0.11359809099812992
1,519,1,1.0,0.28799769282341003 0.954468309879303 -0.07776626944541931 0.8175733089447021 -0.28734835982322693 -0.4990038275718689 -0.4986293613910675 0.08013232797384262 -0.863103449344635,7.385878562927246 -16.45002555847168 101.03900909423828,0.11417864501127042
1,520,1,1.0,0.2738645672798157 0.9597379565238953 -0.062459588050842285 0.8255344033241272 -0.2678951919078827 -0.4967142343521118 -0.4934482276439667 0.08446988463401794 -0.8656637668609619,5.9161529541015625 -15.420174598693848 101.1476058959961,0.11317784300772474
1,521,1,1.0,0.2575375437736511 0.9657202959060669 -0.032538264989852905 0.8374584317207336 -0.23987756669521332 -0.49104198813438416 -0.48201438784599304 0.09921230375766754 -0.8705280423164368,2.247798204421997 -13.21016788482666 101.33645629882812,0.11318391403765418
1,522,1,1.0,0.24138695001602173 0.9702313542366028 -0.019576916471123695 0.8436004519462585 -0.21976777911186218 -0.4899390935897827 -0.47965672612190247 0.10174980759620667 -0.8715367317199707,1.9301421642303467 -12.9442777633667 100.21871185302734,0.1134485440212302
1,523,1,1.0,0.24046507477760315 0.9706016182899475 -0.010438923723995686 0.8426539301872253 -0.21407999098300934 -0.4940688908100128 -0.4817788898944855 0.11000991612672806 -0.8693600296974182,2.2443153858184814 -12.194038391113281 99.8593521118164,0.11300633500795812
1,524,1,1.0,0.22117879986763 0.9750862717628479 -0.01693495735526085 0.8493348956108093 -0.20113061368465424 -0.4880335330963135 -0.479280948638916 0.09355921298265457 -0.8726605176925659,4.088930606842041 -9.866846084594727 98.11979675292969,0.11307820898364299
1,525,1,1.0,0.2007399946451187 0.979574978351593 -0.011672289110720158 0.8484801650047302 -0.17980627715587616 -0.497746080160141 -0.48967838287353516 0.09001383185386658 -0.8672442436218262,6.032412528991699 -7.438249588012695 97.59798431396484,0.11376227498985828
1,526,1,1.0,0.18110255897045135 0.9834633469581604 -0.0013109318679198623 0.8488398194313049 -0.1569848358631134 -0.5048035979270935 -0.49666163325309753 0.09030845016241074 -0.8632332682609558,7.5984320640563965 -5.119786262512207 97.34734344482422,0.11412161998450757
1,527,1,1.0,0.17686638236045837 0.9842178821563721 0.0057772197760641575 0.8496876955032349 -0.14972326159477234 -0.5055826902389526 -0.4967385232448578 0.09432940930128098 -0.8627588152885437,7.553543567657471 -4.158033847808838 97.11871337890625,0.11494034499046393
1,528,1,1.0,0.16753898561000824 0.9858237504959106 0.009065289981663227 0.8493155241012573 -0.1396583765745163 -0.5090762376785278 -0.500593364238739 0.09298940747976303 -0.860673725605011,7.471593856811523 -2.322887659072876 96.56962585449219,0.11312642701668665
1,529,1,1.0,0.15865695476531982 0.9870051145553589 0.025468526408076286 0.8451544642448425 -0.12242896854877472 -0.5203124284744263 -0.51043301820755 0.10407601296901703 -0.853596031665802,8.500823974609375 -0.9451895952224731 96.6279067993164,0.11377573001082056
1,530,1,1.0,0.15467026829719543 0.9865641593933105 0.0526144914329052 0.8417647480964661 -0.1037149578332901 -0.5297879576683044 -0.5172129273414612 0.12623147666454315 -0.8464965224266052,9.304389953613281 -0.3750655949115753 97.70539093017578,0.11367886099615135
1,531,1,1.0,0.15263371169567108 0.9862545728683472 0.06328442692756653 0.8424392342567444 -0.09636182337999344 -0.5301042795181274 -0.5167195796966553 0.13422507047653198 -0.8455675840377808,9.774210929870605 -0.30997419357299805 97.76693725585938,0.11317731098970399
1,532,1,1.0,0.1498611569404602 0.9863676428794861 0.06797477602958679 0.8420923352241516 -0.09130985289812088 -0.5315477848052979 -0.5180947780609131 0.1368994116783142 -0.844296395778656,10.264776229858398 -0.5881491899490356 97.71980285644531,0.11324848301010207
1,533,1,1.0,0.14910760521888733 0.9867265820503235 0.06432423740625381 0.8438584804534912 -0.09307004511356354 -0.5284324884414673 -0.5154317021369934 0.1330738514661789 -0.8465349674224854,10.341239929199219 -0.8994551301002502 97.75422668457031,0.11340705697657541
1,534,1,1.0,0.14744353294372559 0.9866194128990173 0.06958936154842377 0.8453070521354675 -0.08916939795017242 -0.5267873406410217 -0.5135334134101868 0.13649575412273407 -0.8471436500549316,10.441116333007812 -1.0716181993484497 97.23704528808594,0.11328395903692581
1,535,1,1.0,0.14774583280086517 0.9867050647735596 0.06770755350589752 0.843661904335022 -0.0900081917643547 -0.5292760729789734 -0.5161451101303101 0.13532061874866486 -0.8457437753677368,10.36432933807373 -1.1613200902938843 96.8670425415039,0.1129202759708278
1,536,1,1.0,0.15046606957912445 0.9867590069770813 0.06055138260126114 0.8441588282585144 -0.09636066854000092 -0.5273618102073669 -0.5145443081855774 0.1304650455713272 -0.8474804162979126,9.897965431213379 -0.9688408970832825 97.0657958984375,0.11297641897690483
1,537,1,1.0,0.15426236391067505 0.9862713813781738 0.05892235040664673 0.8394651412963867 -0.09938309341669083 -0.5342482924461365 -0.5210579633712769 0.13187767565250397 -0.8432714939117432,9.77766227722168 -0.2504906952381134 97.09332275390625,0.11416247599991039
1,538,1,1.0,0.1535033881664276 0.9863781929016113 0.059116896241903305 0.8402480483055115 -0.09881033003330231 -0.5331226587295532 -0.5200192332267761 0.1315089911222458 -0.843970000743866,9.618976593017578 -0.268972784280777 96.78719329833984,0.11337849500123412
1,539,1,1.0,0.15455743670463562 0.9869473576545715 0.04524469003081322 0.8415918946266174 -0.10752973705530167 -0.5293018817901611 -0.5175279378890991 0.11988510191440582 -0.8472263216972351,9.161420822143555 -0.350896418094635 96.46454620361328,0.11326048499322497
1,540,1,1.0,0.1547984927892685 0.987254798412323 0.03695255145430565 0.8432591557502747 -0.11254772543907166 -0.5255920886993408 -0.5147343277931213 0.11252143234014511 -0.8499338626861572,8.670235633850098 -0.3999424874782562 95.95057678222656,0.11303213302162476
1,541,1,1.0,0.16076652705669403 0.9860107898712158 0.04401093348860741 0.8452250361442566 -0.11451222747564316 -0.5219978094100952 -0.5096556544303894 0.12111891061067581 -0.8518106937408447,9.505043983459473 -1.3810604810714722 94.33711242675781,0.11368480199016631
1,542,1,1.0,0.16199380159378052 0.985937774181366 0.041044410318136215 0.8463221192359924 -0.1174248531460762 -0.5195673704147339 -0.5074414610862732 0.11890348047018051 -0.8534430861473083,9.333785057067871 -1.300323247909546 94.3711166381836,0.11387176700518467
1,543,1,1.0,0.1641741394996643 0.9861117005348206 0.025112377479672432 0.8475218415260315 -0.12798330187797546 -0.5150989294052124 -0.5047311782836914 0.10584922134876251 -0.8567628264427185,8.292220115661621 -1.4924030303955078 93.71240234375,0.11339813999948092
1,544,1,1.0,0.1717156618833542 0.9848962426185608 0.022207222878932953 0.8449866771697998 -0.13565871119499207 -0.5172951817512512 -0.5064694881439209 0.10759250074625015 -0.8555188179016113,6.698146820068359 -1.0619052648544312 93.90675354003906,0.11331780300824904
1,545,1,1.0,0.18582868576049805 0.9825801849365234 0.0020007130224257708 0.8425629734992981 -0.15829993784427643 -0.5148095488548279 -0.5055248141288757 0.09735210984945297 -0.8573022484779358,5.316303730010986 -0.5086234211921692 93.95589447021484,0.11349997901706957
1,546,1,1.0,0.1972208172082901 0.9801164865493774 -0.0218073520809412 0.8390063643455505 -0.1802493929862976 -0.5133988261222839 -0.5071213841438293 0.08295641839504242 -0.8578730225563049,3.013547420501709 0.04035690799355507 92.18379211425781,0.11310131102218293
1,547,1,1.0,0.21774978935718536 0.9753431677818298 -0.0359257347881794 0.843903124332428 -0.2066417932510376 -0.4951026439666748 -0.4903187155723572 0.07749065011739731 -0.8680914640426636,0.7640408277511597 1.2491686344146729 89.8165283203125,0.11299404300516472
1,548,1,1.0,0.23133394122123718 0.9720802903175354 -0.03929953649640083 0.8507190346717834 -0.22171944379806519 -0.4765685796737671 -0.4719763994216919 0.07681362330913544 -0.8782585263252258,-1.4162379503250122 2.1379354000091553 88.67623138427734,0.113927068997873
1,549,1,1.0,0.24938620626926422 0.967523992061615 -0.0412774421274662 0.8529692888259888 -0.23964163661003113 -0.4636973440647125 -0.45853009819984436 0.08043133467435837 -0.8850315809249878,-3.7983086109161377 2.754181385040283 86.17289733886719,0.11380879001226277
1,550,1,1.0,0.24972133338451385 0.9674537777900696 -0.040895625948905945 0.8549709916114807 -0.24012114107608795 -0.4597460627555847 -0.45460301637649536 0.07984381914138794 -0.8871082663536072,-3.7742390632629395 3.0949294567108154 85.77099609375,0.11341678501921706
1,551,1,1.0,0.24941782653331757 0.967268705368042 -0.046712037175893784 0.8525283932685852 -0.24219931662082672 -0.4631790518760681 -0.4593321681022644 0.0757017731666565 -0.8850328922271729,-3.7808334827423096 3.419257640838623 85.251708984375,0.1131998640135862
1,552,1,1.0,0.25099489092826843 0.9671681523323059 -0.03984024375677109 0.8538788557052612 -0.24060581624507904 -0.4615188539028168 -0.45595210790634155 0.08182013779878616 -0.8862353563308716,-3.6507198810577393 4.073592662811279 84.94764709472656,0.11298585702897981
1,553,1,1.0,0.2543160319328308 0.9668425917625427 -0.023211318999528885 0.8545874953269958 -0.23589541018009186 -0.4626375734806061 -0.45277318358421326 0.09782005101442337 -0.8862435817718506,-4.612052917480469 4.008703708648682 83.81149291992188,0.11304899499518797
1,554,1,1.0,0.2682674825191498 0.9622975587844849 -0.04489792138338089 0.854399561882019 -0.25919994711875916 -0.45035168528556824 -0.44500991702079773 0.08245395123958588 -0.8917216062545776,-6.9182963371276855 3.7130374908447266 81.63129425048828,0.11390877703670413
1,555,1,1.0,0.27201664447784424 0.9608709216117859 -0.052287790924310684 0.8536089658737183 -0.2660229802131653 -0.4478655159473419 -0.4442507028579712 0.07719355076551437 -0.8925706744194031,-7.805466175079346 3.0269999504089355 81.03388214111328,0.11354866899782792
1,556,1,1.0,0.26952123641967773 0.9611460566520691 -0.05963651090860367 0.8575837016105652 -0.2677299678325653 -0.4391706585884094 -0.43807360529899597 0.06722252070903778 -0.8964220881462097,-8.750907897949219 2.9710185527801514 81.04645538330078,0.11388888899236918
1,557,1,1.0,0.269568532705307 0.960945725440979 -0.06257999688386917 0.8586897850036621 -0.2692803740501404 -0.43605050444602966 -0.4358724355697632 0.06380869448184967 -0.8977437019348145,-10.265993118286133 2.1937642097473145 80.61437225341797,0.11345053897239268
1,558,1,1.0,0.2747092843055725 0.9597901105880737 -0.057774607092142105 0.8589405417442322 -0.27196216583251953 -0.433886855840683 -0.43215277791023254 0.06956779956817627 -0.8991130590438843,-10.5860595703125 1.9584407806396484 79.82647705078125,0.11299982200725936
1,559,1,1.0,0.277758926153183 0.9588241577148438 -0.05921236798167229 0.8604434132575989 -0.27572157979011536 -0.4285028278827667 -0.4271850287914276 0.06807158887386322 -0.9015980958938599,-10.600083351135254 1.9046862125396729 79.3094711303711,0.11397910600644537
1,560,1,1.0,0.28015878796577454 0.9576952457427979 -0.06580912321805954 0.8577706813812256 -0.2805260121822357 -0.43073728680610657 -0.4309762716293335 0.0642257034778595 -0.9000747203826904,-10.532926559448242 1.3396422863006592 78.80829620361328,0.1141361260029953
1,561,1,1.0,0.2838391959667206 0.9569934606552124 -0.05999070033431053 0.8582359552383423 -0.28145354986190796 -0.4292026460170746 -0.42762869596481323 0.07033836841583252 -0.9012137651443481,-10.600619316101074 1.2222049236297607 78.60896301269531,0.11377676200354472
1,562,1,1.0,0.2862347960472107 0.956291913986206 -0.05979316309094429 0.8561769127845764 -0.28328606486320496 -0.4320995807647705 -0.43015193939208984 0.07248840481042862 -0.8998414278030396,-10.651280403137207 1.1619459390640259 78.42176818847656,0.11327250798931346
1,563,1,1.0,0.2864178717136383 0.9563258290290833 -0.05835758522152901 0.8572664260864258 -0.28299710154533386 -0.43012431263923645 -0.427854061126709 0.07316728681325912 -0.9008814692497253,-10.647334098815918 1.2504565715789795 78.42294311523438,0.1135077029990498
1,564,1,1.0,0.28781548142433167 0.9559207558631897 -0.05811864137649536 0.8576881885528564 -0.28428682684898376 -0.4284297227859497 -0.4260672330856323 0.07346102595329285 -0.9017040729522705,-10.582139015197754 1.3144090175628662 78.26393127441406,0.11469167496543378
1,565,1,1.0,0.28664693236351013 0.9562042355537415 -0.059220604598522186 0.8576066493988037 -0.28365954756736755 -0.42900827527046204 -0.4270179867744446 0.07218591868877411 -0.9013572931289673,-10.275984764099121 1.821794867515564 77.9829330444336,0.1134439750108868
1,566,1,1.0,0.28855130076408386 0.9559319019317627 -0.05415044352412224 0.8579461574554443 -0.28325262665748596 -0.428598016500473 -0.4250487983226776 0.07721434533596039 -0.9018710851669312,-10.26415729522705 2.2336790561676025 77.788818359375,0.11306671698694118
1,567,1,1.0,0.29062190651893616 0.9550765752792358 -0.058031827211380005 0.8589277863502502 -0.2871291935443878 -0.4240282475948334 -0.42164209485054016 0.07338675856590271 -0.9037877917289734,-9.73127269744873 3.926677703857422 76.84387969970703,0.11326758897630498
1,568,1,1.0,0.2894940674304962 0.9554185271263123 -0.05804156884551048 0.8586516976356506 -0.2860128581523895 -0.42533987760543823 -0.4229781925678253 0.07329588383436203 -0.903170645236969,-9.655118942260742 4.039259910583496 76.22160339355469,0.11352164999116213
1,569,1,1.0,0.288896381855011 0.9554088711738586 -0.06109621748328209 0.8598313927650452 -0.28699955344200134 -0.4222809076309204 -0.42098554968833923 0.06946298480033875 -0.9044036865234375,-9.340325355529785 4.381448268890381 75.75159454345703,0.11323504801257514
1,570,1,1.0,0.28810760378837585 0.9561623930931091 -0.052416082471609116 0.858696699142456 -0.2821909189224243 -0.4277946352958679 -0.423832505941391 0.07824136316776276 -0.9023548364639282,-8.971273422241211 4.679175853729248 75.25650787353516,0.11356468899757602
